work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
0.75,2,2,90,0.003853748436780096,21,0.14789808917197453,84,0.0,74,1
0.75,2,2,87,0.008424932534719936,21,0.3248407643312102,84,1.0,74,1
0.75,2,2,87,0.0026657013098137297,21,0.1019108280254777,84,1.0,74,1
0.75,3,2,57,0.0051339432633449615,21,0.19745222929936304,84,0.0,74,1
0.75,3,2,57,0.0034884486276574736,21,0.1337579617834395,84,0.0,74,1
0.75,2,2,57,0.0033995919173303493,21,0.13031847133757962,84,0.0,74,1
0.75,2,2,57,0.0018100440992562363,21,0.06878980891719745,84,0.0,74,1
0.75,3,2,57,0.005528861975909958,21,0.2127388535031847,84,1.0,74,1
0.75,3,2,57,0.004278286052787468,21,0.1643312101910828,84,1.0,74,1
0.75,2,2,86,0.007569275324162444,21,0.2917197452229299,84,0.0,74,1
0.75,2,2,86,0.006121240044757454,21,0.2356687898089172,84,0.0,74,1
0.75,3,2,46,0.0034884486276574736,21,0.1337579617834395,84,1.0,74,1
0.75,3,2,46,0.0028302507733824786,21,0.10828025477707007,84,1.0,74,1
0.75,2,2,57,0.00809583360758244,21,0.31210191082802546,84,0.0,74,1
0.75,2,2,57,0.00529849272691371,21,0.2038216560509554,84,0.0,74,1
0.75,3,2,57,0.005792141117619956,21,0.22292993630573246,84,0.0,74,1
0.75,3,2,57,0.004475745409069966,21,0.17197452229299362,84,0.0,74,1
0.75,3,2,90,0.006450338971894952,21,0.2484076433121019,84,1.0,74,1
0.75,3,2,90,0.004804844336207464,21,0.18471337579617833,84,1.0,74,1
0.75,3,2,90,0.006450338971894952,21,0.2484076433121019,84,1.0,74,1
0.75,3,2,90,0.004804844336207464,21,0.18471337579617833,84,1.0,74,1
0.75,3,2,90,0.006450338971894952,21,0.2484076433121019,84,1.0,74,1
0.75,3,2,90,0.004804844336207464,21,0.18471337579617833,84,1.0,74,1
0.75,3,2,90,0.006450338971894952,21,0.2484076433121019,84,1.0,74,1
0.75,3,2,90,0.004804844336207464,21,0.18471337579617833,84,1.0,74,1
0.75,3,2,90,0.006450338971894952,21,0.2484076433121019,84,1.0,74,1
0.75,3,2,90,0.004804844336207464,21,0.18471337579617833,84,1.0,74,1
0.75,3,2,120,0.007766734680444941,21,0.29936305732484075,84,0.0,74,1
0.75,3,2,120,0.0028302507733824786,21,0.10828025477707007,84,0.0,74,1
0.75,3,2,120,0.006943987362601198,21,0.267515923566879,84,1.0,74,1
0.75,3,2,120,0.00529849272691371,21,0.2038216560509554,84,1.0,74,1
0.75,3,2,90,0.006450338971894952,21,0.2484076433121019,84,1.0,74,1
0.75,3,2,90,0.004804844336207464,21,0.18471337579617833,84,1.0,74,1
0.75,3,2,90,0.006450338971894952,21,0.2484076433121019,84,1.0,74,1
0.75,3,2,90,0.004804844336207464,21,0.18471337579617833,84,1.0,74,1
0.75,3,2,90,0.006450338971894952,21,0.2484076433121019,84,1.0,74,1
0.75,3,2,90,0.004804844336207464,21,0.18471337579617833,84,1.0,74,1
0.75,3,2,90,0.00732245112880932,21,0.2821656050955414,84,0.0,74,1
0.75,3,2,90,0.005331402619627459,21,0.20509554140127387,84,0.0,74,1
0.75,2,2,90,0.0029948002369512275,21,0.11464968152866242,84,0.0,74,1
0.75,2,2,90,0.002912525505166853,21,0.11146496815286625,84,0.0,74,1
0.75,3,2,146,0.011715921806094912,21,0.4522292993630573,84,0.0,74,1
0.75,3,2,146,0.006121240044757454,21,0.2356687898089172,84,0.0,74,1
0.75,3,2,57,0.00809583360758244,21,0.31210191082802546,84,0.0,74,1
0.75,3,2,57,0.006943987362601198,21,0.267515923566879,84,0.0,74,1
0.75,3,2,147,0.011715921806094912,21,0.4522292993630573,84,0.0,74,1
0.75,3,2,147,0.006121240044757454,21,0.2356687898089172,84,0.0,74,1
0.75,2,2,57,0.005680247482393207,21,0.21859872611464967,84,1.0,74,1
0.75,2,2,57,0.0033732640031593495,21,0.12929936305732484,84,1.0,74,1
0.75,3,2,57,0.0021720529191074835,21,0.08280254777070063,3,1.0,3,1
0.75,3,2,57,0.0015138550648324885,21,0.05732484076433121,3,1.0,3,1
0.75,3,2,87,0.009395774369775555,21,0.36242038216560507,84,0.0,74,1
0.75,3,2,87,0.007605476206147568,21,0.29312101910828026,84,0.0,74,1
0.75,3,2,127,0.006845257684459948,21,0.26369426751592356,84,1.0,74,1
0.75,3,2,127,0.004080826696504969,21,0.15668789808917197,84,1.0,74,1
0.75,3,2,46,0.006361482261567827,21,0.24496815286624202,12,1.0,11,1
0.75,3,2,46,0.004449417494898966,21,0.17095541401273884,12,1.0,11,1
0.75,3,2,127,0.00914895017442243,21,0.35286624203821654,84,1.0,74,1
0.75,3,2,127,0.004952938853419337,21,0.19044585987261145,84,1.0,74,1
0.75,3,2,127,0.009155532152965181,21,0.35312101910828025,84,1.0,74,1
0.75,3,2,127,0.004952938853419337,21,0.19044585987261145,84,1.0,74,1
0.75,3,2,57,0.004929901928519713,21,0.18955414012738853,84,0.0,74,1
0.75,3,2,57,0.0036859079839399725,21,0.14140127388535031,84,0.0,74,1
0.75,3,2,90,0.004804844336207464,21,0.18471337579617833,84,0.0,74,1
0.75,3,2,90,0.0034884486276574736,21,0.1337579617834395,84,0.0,74,1
0.75,3,2,46,0.004146646481932468,21,0.1592356687898089,84,0.0,74,1
0.75,3,2,46,0.0034884486276574736,21,0.1337579617834395,84,0.0,74,1
0.75,2,2,7,0.0034884486276574736,21,0.1337579617834395,21,1.0,18,1
0.75,3,2,43,0.008754031461857433,21,0.3375796178343949,84,0.0,74,1
0.75,3,2,43,0.006450338971894952,21,0.2484076433121019,84,0.0,74,1
0.75,2,2,90,0.0051339432633449615,21,0.19745222929936304,84,1.0,74,1
0.75,2,2,90,0.004475745409069966,21,0.17197452229299362,84,1.0,74,1
0.75,2,2,120,0.006121240044757454,21,0.2356687898089172,84,1.0,74,1
0.75,2,2,120,0.0051339432633449615,21,0.19745222929936304,84,1.0,74,1
0.75,1,2,102,0.006943987362601198,21,0.267515923566879,84,1.0,74,1
0.75,1,2,102,0.00529849272691371,21,0.2038216560509554,84,1.0,74,1
0.75,3,2,83,0.005783913644441519,21,0.22261146496815284,84,0.0,74,1
0.75,3,2,83,0.003853748436780096,21,0.14789808917197453,84,0.0,74,1
0.75,3,2,46,0.0036003422628842225,21,0.13808917197452228,84,1.0,74,1
0.75,3,2,46,0.002244454683077733,21,0.08560509554140128,84,1.0,74,1
0.75,0,2,57,0.0008556572105574935,7,0.04358726114649682,31,1.0,27,1
0.75,0,2,57,0.0006911077469887447,7,0.03575031847133758,31,1.0,27,1
0.75,1,2,14,0.006943987362601198,21,0.267515923566879,84,1.0,74,1
0.75,3,2,11,0.0011847561376949912,21,0.0445859872611465,60,1.0,54,2
0.75,3,2,57,0.004864082143092213,21,0.18700636942675158,84,0.0,74,1
0.75,3,2,57,0.0035345224774567235,21,0.13554140127388534,84,0.0,74,1
0.75,3,2,147,0.008918580925426182,21,0.34394904458598724,84,0.0,74,1
0.75,3,2,147,0.005920489699203581,21,0.22789808917197452,84,0.0,74,1
0.75,3,2,11,0.007437635753307444,21,0.28662420382165604,84,0.0,74,1
0.75,3,2,11,0.005989600473902455,21,0.2305732484076433,84,0.0,74,1
0.75,3,2,90,0.0065819785427499505,21,0.2535031847133758,84,0.0,74,1
0.75,3,2,90,0.004936483907062463,21,0.18980891719745221,84,0.0,74,1
0.75,3,2,98,0.0051339432633449615,21,0.19745222929936304,84,1.0,74,1
0.75,3,2,98,0.004640294872638715,21,0.17834394904458598,84,1.0,74,1
0.75,3,2,46,0.003652998091226222,21,0.14012738853503184,84,0.0,74,1
0.75,3,2,46,0.002764430987954979,21,0.10573248407643311,84,0.0,74,1
0.75,3,2,120,0.006088330152043704,21,0.23439490445859873,84,1.0,74,1
0.75,3,2,120,0.0043111959455012176,21,0.16560509554140126,84,1.0,74,1
0.75,3,2,120,0.00809583360758244,21,0.31210191082802546,84,1.0,74,1
0.75,3,2,120,0.006121240044757454,21,0.2356687898089172,84,1.0,74,1
0.5,2,2,146,0.0028302507733824786,6,0.11473375796178342,31,0.5,27,2
0.75,2,2,57,0.002501151846244981,7,0.12195668789808917,31,0.0,27,1
0.75,2,2,57,0.0018429539919699858,7,0.09060891719745223,31,0.0,27,1
0.75,3,2,98,0.005657210557493582,21,0.21770700636942675,84,0.0,74,1
0.75,3,2,98,0.003794510629895346,21,0.14560509554140127,84,0.0,74,1
0.75,1,2,57,0.006121240044757454,21,0.2356687898089172,84,0.0,74,1
0.75,1,2,57,0.0043111959455012176,21,0.16560509554140126,84,0.0,74,1
0.75,3,2,57,0.00529849272691371,21,0.2038216560509554,84,0.0,74,1
0.75,3,2,57,0.0034884486276574736,21,0.1337579617834395,84,0.0,74,1
0.75,3,2,57,0.0043111959455012176,21,0.16560509554140126,84,0.0,74,1
0.75,3,2,57,0.0034884486276574736,21,0.1337579617834395,84,0.0,74,1
0.75,3,2,57,0.007832554465872442,21,0.3019108280254777,84,0.0,74,1
0.75,3,2,57,0.003784637662081221,21,0.14522292993630573,84,0.0,74,1
0.75,3,2,11,0.009076548410452181,21,0.3500636942675159,31,0.0,27,1
0.75,3,2,11,0.0065819785427499505,21,0.2535031847133758,31,0.0,27,1
0.75,3,2,46,0.004212466267359968,21,0.16178343949044585,84,0.0,74,1
0.75,3,2,46,0.0024188771144606066,21,0.09235668789808917,84,0.0,74,1
0.75,3,2,17,0.006851839663002698,21,0.2639490445859872,84,0.0,74,0
0.75,3,2,17,0.004015006911077469,21,0.15414012738853503,84,0.0,74,0
0.75,3,2,120,0.0067794378990324485,21,0.2611464968152866,84,1.0,74,1
0.75,3,2,120,0.004969393799776212,21,0.19108280254777069,84,1.0,74,1
0.75,3,2,90,0.0010202066741262423,6,0.04278343949044586,28,0.0,24,1
0.75,3,2,90,0.0007240176397024946,6,0.030405095541401275,28,0.0,24,1
0.75,3,2,90,0.008781346672809847,21,0.3386369426751592,12,1.0,11,1
0.75,3,2,90,0.005238432172711117,21,0.2014968152866242,12,1.0,11,1
0.75,3,2,90,0.005956690581188705,21,0.22929936305732482,84,0.0,74,1
0.75,3,2,90,0.004804844336207464,21,0.18471337579617833,84,0.0,74,1
0.75,3,2,90,0.00859935496610281,21,0.33159235668789805,84,1.0,74,1
0.75,3,2,90,0.0055782268149805825,21,0.2146496815286624,84,1.0,74,1
0.75,3,2,90,0.00529849272691371,21,0.2038216560509554,84,1.0,74,1
0.75,3,2,90,0.0043111959455012176,21,0.16560509554140126,84,1.0,74,1
0.75,2,2,46,0.0029948002369512275,21,0.11464968152866242,84,0.0,74,1
0.75,2,2,46,0.0023366023826762324,21,0.08917197452229299,84,0.0,74,1
0.75,3,2,90,0.00529849272691371,21,0.2038216560509554,84,1.0,74,1
0.75,3,2,90,0.004804844336207464,21,0.18471337579617833,84,1.0,74,1
0.75,2,2,23,0.0020075034555387347,7,0.09844585987261147,31,0.0,27,1
0.75,2,2,23,0.0008556572105574935,7,0.04358726114649682,31,0.0,27,1
0.75,2,2,128,0.0201737642335286,22,0.024817834394904457,87,0.5,76,0
0.75,2,2,57,0.004887119067991838,21,0.1878980891719745,84,0.0,74,1
0.75,2,2,57,0.0038175475547949714,21,0.1464968152866242,84,0.0,74,1
0.75,3,2,135,0.001826499045613111,6,0.07648152866242038,28,1.0,24,1
0.75,3,2,135,0.0015138550648324885,6,0.06341528662420381,28,1.0,24,1
0.75,3,2,57,0.005277101296649773,21,0.2029936305732484,84,1.0,74,1
0.75,3,2,57,0.0037122358981109722,21,0.1424203821656051,84,1.0,74,1
0.75,3,2,135,0.001717896399657737,6,0.07194267515923566,45,1.0,41,1
0.75,3,2,135,0.0014151253866912395,6,0.05928789808917198,45,1.0,41,1
0.75,3,2,57,0.007602185216876193,21,0.2929936305732484,84,1.0,74,1
0.75,3,2,57,0.004146646481932468,21,0.1592356687898089,84,1.0,74,1
0.75,3,2,11,0.0071496741920621335,21,0.2754777070063694,84,1.0,74,1
0.75,3,2,11,0.004105509116040282,21,0.15764331210191082,84,1.0,74,1
0.75,2,2,120,0.004640294872638715,21,0.17834394904458598,84,0.0,74,1
0.75,2,2,120,0.003652998091226222,21,0.14012738853503184,84,0.0,74,1
0.75,2,2,57,0.007503455538734943,21,0.289171974522293,84,0.0,74,1
0.75,2,2,57,0.005956690581188705,21,0.22929936305732482,84,0.0,74,1
0.75,0,2,147,0.004640294872638715,21,0.17834394904458598,84,0.0,74,1
0.75,0,2,147,0.003652998091226222,21,0.14012738853503184,84,0.0,74,1
0.75,3,2,17,0.006851839663002698,21,0.2639490445859872,84,0.0,74,0
0.75,3,2,17,0.004015006911077469,21,0.15414012738853503,84,0.0,74,0
0.75,2,2,120,0.004804844336207464,21,0.18471337579617833,84,1.0,74,1
0.75,2,2,120,0.004146646481932468,21,0.1592356687898089,84,1.0,74,1
0.75,2,2,92,0.003159349700519976,21,0.12101910828025478,84,0.0,74,1
0.75,2,2,92,0.0018429539919699858,21,0.07006369426751592,84,0.0,74,1
0.75,3,2,90,0.005592180609491213,21,0.21518980891719744,84,0.0,74,1
0.75,3,2,90,0.0036780096096886723,21,0.14109554140127387,84,0.0,74,1
0.75,3,2,46,0.004475745409069966,21,0.17197452229299362,84,1.0,74,1
0.75,3,2,46,0.0029948002369512275,21,0.11464968152866242,84,1.0,74,1
0.75,2,2,11,0.011057723951819916,7,0.5294777070063694,31,0.0,27,1
0.75,2,2,11,0.0011847561376949912,7,0.059261146496815284,31,0.0,27,1
0.75,3,2,140,0.0021720529191074835,6,0.09092229299363057,28,1.0,24,0
0.75,2,0,116,0.000526558283419996,21,0.01910828025477707,84,1.0,74,2
0.75,2,0,116,0.0003784637662081221,21,0.01337579617834395,84,1.0,74,2
0.75,3,2,90,0.00529849272691371,21,0.2038216560509554,12,1.0,11,1
0.75,3,2,90,0.0034884486276574736,21,0.1337579617834395,12,1.0,11,1
0.75,3,2,17,0.006851839663002698,21,0.2639490445859872,84,0.0,74,0
0.75,3,2,17,0.004015006911077469,21,0.15414012738853503,84,0.0,74,0
0.75,3,2,90,0.006746528006318699,21,0.25987261146496815,12,0.0,11,1
0.75,3,2,90,0.004179556374646219,21,0.16050955414012738,12,0.0,11,1
0.75,3,2,90,0.004380306720200092,21,0.16828025477707007,84,0.0,74,1
0.75,3,2,90,0.0025241887711446058,21,0.09643312101910828,84,0.0,74,1
0.75,3,2,46,0.0038175475547949714,21,0.1464968152866242,84,1.0,74,1
0.75,3,2,46,0.0028302507733824786,21,0.10828025477707007,84,1.0,74,1
0.75,0,2,17,0.006570789179227275,21,0.2530700636942675,84,0.0,74,0
0.75,0,2,17,0.0038425590732574207,21,0.14746496815286625,84,0.0,74,0
0.75,3,2,67,0.004380306720200092,21,0.16828025477707007,84,0.0,74,1
0.75,3,2,67,0.0025241887711446058,21,0.09643312101910828,84,0.0,74,1
0.75,3,2,90,0.0051339432633449615,21,0.19745222929936304,84,0.0,74,1
0.75,3,2,90,0.004475745409069966,21,0.17197452229299362,84,0.0,74,1
0.75,2,2,46,0.004475745409069966,21,0.17197452229299362,84,1.0,74,1
0.75,2,2,46,0.003159349700519976,21,0.12101910828025478,84,1.0,74,1
0.75,3,2,146,0.008589481998288686,21,0.33121019108280253,21,0.0,18,1
0.75,3,2,146,0.00526558283419996,21,0.20254777070063693,21,0.0,18,1
0.75,3,2,11,0.007108536826169946,21,0.27388535031847133,31,1.0,27,1
0.75,3,2,11,0.004251958138616468,21,0.163312101910828,31,1.0,27,1
0.75,3,2,33,0.006943987362601198,21,0.267515923566879,84,0.0,74,1
0.75,3,2,33,0.004686368722437964,21,0.18012738853503185,84,0.0,74,1
0.75,3,2,120,0.006121240044757454,21,0.2356687898089172,84,0.0,74,1
0.75,3,2,120,0.0038175475547949714,21,0.1464968152866242,84,0.0,74,1
0.75,3,2,93,0.002501151846244981,21,0.09554140127388534,12,0.0,11,1
0.75,3,2,93,0.0019087737773974857,21,0.07261146496815286,12,0.0,11,1
0.75,3,2,57,0.00787204633712894,21,0.3034394904458599,84,0.0,74,1
0.75,3,2,57,0.0025241887711446058,21,0.09643312101910828,84,0.0,74,1
0.75,3,2,43,0.010821101823208055,21,0.41759235668789807,84,0.0,74,1
0.75,3,2,43,0.00561409859803857,21,0.21603821656050953,84,0.0,74,1
0.75,2,2,57,0.004887119067991838,21,0.1878980891719745,84,0.0,74,1
0.75,2,2,57,0.0038175475547949714,21,0.1464968152866242,84,0.0,74,1
0.75,2,2,46,0.003007305996182452,21,0.11513375796178343,84,0.0,74,1
0.75,2,2,46,0.0016619495820443622,21,0.06305732484076433,84,0.0,74,1
0.75,0,2,41,0.000526558283419996,21,0.01910828025477707,60,1.0,54,0
0.5,2,2,120,0.05384058447969459,11,0.007622929936305731,42,0.5,38,0
0.75,0,2,17,0.006273283749094978,21,0.24155414012738852,84,0.0,74,0
0.75,0,2,17,0.003181728427565326,21,0.12188535031847134,84,0.0,74,0
0.75,3,2,57,0.008448068189297702,21,0.3257363057324841,84,0.0,74,1
0.75,3,2,57,0.006828276179819653,21,0.2630369426751592,84,0.0,74,1
0.75,3,2,90,0.006540841176857763,21,0.2519108280254777,84,1.0,74,1
0.75,3,2,90,0.005627591654051208,21,0.2165605095541401,84,1.0,74,1
0.75,3,2,90,0.008161653393009938,21,0.3146496815286624,84,1.0,74,1
0.75,3,2,90,0.007602185216876193,21,0.2929936305732484,84,1.0,74,1
0.75,3,2,90,0.00859935496610281,21,0.33159235668789805,84,1.0,74,1
0.75,3,2,90,0.0055782268149805825,21,0.2146496815286624,84,1.0,74,1
0.75,3,2,90,0.006730073059961824,21,0.2592356687898089,84,1.0,74,1
0.75,3,2,90,0.006091555321529651,21,0.2345197452229299,84,1.0,74,1
0.75,3,2,57,0.006229842690712828,21,0.23987261146496813,84,1.0,74,1
0.75,3,2,57,0.003606924241426973,21,0.138343949044586,84,1.0,74,1
0.75,3,2,146,0.005762851313104719,21,0.22179617834394905,84,0.0,74,1
0.75,3,2,146,0.004113736589218719,21,0.15796178343949044,84,0.0,74,1
0.75,1,2,90,0.008054696241690251,21,0.3105095541401274,84,0.0,74,1
0.75,1,2,90,0.005627591654051208,21,0.2165605095541401,84,0.0,74,1
0.75,3,2,57,0.007157901665240571,21,0.27579617834394904,84,1.0,74,1
0.75,3,2,57,0.0050023036924899626,21,0.19235668789808916,84,1.0,74,1
0.75,3,2,90,0.005216217995129335,21,0.20063694267515922,84,1.0,74,1
0.75,3,2,90,0.003175804646876851,21,0.12165605095541401,84,1.0,74,1
0.75,3,2,57,0.007371815967879945,21,0.2840764331210191,84,0.0,74,1
0.75,3,2,57,0.005331402619627459,21,0.20509554140127387,84,0.0,74,1
0.75,3,2,57,0.0073389060751661945,21,0.28280254777070063,84,1.0,74,1
0.75,3,2,57,0.006168959389192391,21,0.23751592356687895,84,1.0,74,1
0.75,3,2,17,0.009721582307641677,21,0.3750318471337579,84,0.0,74,0
0.75,3,2,17,0.004775225432765089,21,0.18356687898089172,84,0.0,74,0
0.75,3,2,57,0.0033238991640887248,21,0.12738853503184713,84,0.0,74,1
0.75,3,2,57,0.0022214177581781082,21,0.08471337579617834,84,0.0,74,1
0.75,3,2,90,0.0073389060751661945,21,0.28280254777070063,84,1.0,74,1
0.75,3,2,90,0.006168959389192391,21,0.23751592356687895,84,1.0,74,1
0.75,3,2,43,0.008754031461857433,21,0.3375796178343949,84,0.0,74,1
0.75,3,2,43,0.006450338971894952,21,0.2484076433121019,84,0.0,74,1
0.75,3,2,54,0.00875732245112881,21,0.33770700636942674,84,1.0,74,1
0.75,3,2,54,0.005071414467188837,21,0.19503184713375796,84,1.0,74,1
0.75,3,2,57,0.00590732574211808,21,0.2273885350318471,84,1.0,74,1
0.75,3,2,57,0.004113736589218719,21,0.15796178343949044,84,1.0,74,1
0.75,2,2,90,0.016323306786019877,8,0.06376815286624203,35,0.0,31,0
0.75,3,2,120,0.004475745409069966,21,0.17197452229299362,70,1.0,74,1
0.75,2,2,14,0.0016784045284012374,6,0.07029171974522293,42,1.0,18,2
0.75,2,2,120,0.002501151846244981,6,0.10467643312101911,61,1.0,55,0
0.75,3,2,33,0.005657210557493582,21,0.21770700636942675,84,0.0,74,1
0.75,3,2,33,0.003794510629895346,21,0.14560509554140127,84,0.0,74,1
0.75,3,2,57,0.006943987362601198,21,0.267515923566879,84,1.0,74,1
0.75,3,2,57,0.00529849272691371,21,0.2038216560509554,84,1.0,74,1
0.75,3,2,57,0.005627591654051208,21,0.2165605095541401,84,0.0,74,1
0.75,3,2,57,0.004146646481932468,21,0.1592356687898089,84,0.0,74,1
0.75,3,2,90,0.0010202066741262423,6,0.04278343949044586,28,0.0,24,1
0.75,3,2,90,0.0007240176397024946,6,0.030405095541401275,28,0.0,24,1
0.75,3,2,90,0.0029948002369512275,21,0.11464968152866242,84,0.0,74,1
0.75,3,2,90,0.0018429539919699858,21,0.07006369426751592,84,0.0,74,1
0.75,0,2,120,0.004910024353320608,21,0.18878471337579616,84,0.0,74,1
0.75,0,2,120,0.004340321200552886,21,0.16673248407643312,84,0.0,74,1
0.75,3,2,57,0.0066807082208912,21,0.2573248407643312,84,1.0,74,1
0.75,3,2,57,0.005627591654051208,21,0.2165605095541401,84,1.0,74,1
0.75,3,2,46,0.0062133877443559535,21,0.2392356687898089,84,0.0,74,0
0.75,3,2,46,0.0029717633120516025,21,0.1137579617834395,84,0.0,74,0
0.75,3,2,46,0.0043111959455012176,21,0.16560509554140126,84,0.0,74,1
0.75,3,2,46,0.0016784045284012374,21,0.06369426751592357,84,0.0,74,1
0.75,3,2,57,0.004969393799776212,21,0.19108280254777069,84,0.0,74,1
0.75,3,2,57,0.0038932403080365954,21,0.1494267515923567,84,0.0,74,1
0.75,3,2,57,0.005435726979530047,21,0.20913375796178343,84,0.0,74,1
0.75,3,2,57,0.002642664384914105,21,0.10101910828025477,84,0.0,74,1
0.75,3,2,11,0.004558020140854341,21,0.1751592356687898,84,0.0,74,1
0.75,3,2,11,0.003371618508523662,21,0.1292356687898089,84,0.0,74,1
0.75,3,2,57,0.007677877970117817,21,0.29592356687898086,84,0.0,74,1
0.75,3,2,57,0.003942605147107221,21,0.1513375796178344,84,0.0,74,1
0.75,3,2,146,0.006219969722898703,21,0.2394904458598726,84,0.0,74,1
0.75,3,2,146,0.003916277232936221,21,0.1503184713375796,84,0.0,74,1
0.75,0,2,147,0.0067794378990324485,21,0.2611464968152866,84,0.5,74,0
0.5,0,2,120,0.00131639570854999,3,0.05291210191082803,14,1.0,13,2
0.75,3,2,90,0.004475745409069966,21,0.17197452229299362,84,0.0,74,1
0.75,3,2,90,0.0034884486276574736,21,0.1337579617834395,84,0.0,74,1
0.75,3,2,11,0.009076548410452181,21,0.3500636942675159,84,0.0,74,1
0.75,3,2,11,0.0065819785427499505,21,0.2535031847133758,84,0.0,74,1
0.75,3,2,11,0.005457118409793984,21,0.20996178343949043,84,0.0,74,1
0.75,3,2,11,0.004273678667807542,21,0.1641528662420382,84,0.0,74,1
0.75,3,2,120,0.008859343118541434,21,0.341656050955414,84,1.0,74,1
0.75,3,2,120,0.005752649246363457,21,0.2214012738853503,84,1.0,74,1
0.75,3,2,11,0.009076548410452181,21,0.3500636942675159,84,0.0,74,1
0.75,3,2,11,0.0065885605212927,21,0.25375796178343946,84,0.0,74,1
0.75,3,2,57,0.005657210557493582,21,0.21770700636942675,84,0.0,74,1
0.75,3,2,57,0.003794510629895346,21,0.14560509554140127,84,0.0,74,1
0.75,3,2,57,0.007832554465872442,21,0.3019108280254777,84,0.0,74,1
0.75,3,2,57,0.003784637662081221,21,0.14522292993630573,84,0.0,74,1
0.75,2,2,52,0.004640294872638715,21,0.17834394904458598,84,0.0,74,1
0.75,2,2,52,0.004146646481932468,21,0.1592356687898089,84,0.0,74,1
0.75,3,2,57,0.004864082143092213,21,0.18700636942675158,84,1.0,74,1
0.75,3,2,57,0.004199302310274469,21,0.16127388535031847,84,1.0,74,1
0.75,3,2,120,0.010804317777924044,21,0.41694267515923567,84,0.0,74,0
0.75,3,2,120,0.005334693608898835,21,0.20522292993630573,84,0.0,74,0
0.75,2,2,57,0.0028302507733824786,21,0.10828025477707007,84,1.0,74,1
0.75,2,2,57,0.0018429539919699858,21,0.07006369426751592,84,1.0,74,1
0.75,0,2,57,0.0023366023826762324,21,0.08917197452229299,84,0.0,74,1
0.75,0,2,57,0.0016784045284012374,21,0.06369426751592357,84,0.0,74,1
0.75,3,2,90,0.004106628052392549,21,0.15768662420382165,84,1.0,74,1
0.75,3,2,90,0.002279668268281445,21,0.08696815286624203,84,1.0,74,1
0.75,0,2,46,0.0020075034555387347,21,0.07643312101910828,84,0.0,74,1
0.75,0,2,46,0.0018429539919699858,21,0.07006369426751592,84,0.0,74,1
0.75,3,2,46,0.0062693345619693275,21,0.24140127388535032,84,0.0,74,1
0.75,3,2,46,0.004110445599947344,21,0.15783439490445858,84,0.0,74,1
0.75,3,2,120,0.01001448035279405,21,0.38636942675159236,84,1.0,74,1
0.75,3,2,120,0.0065227407358652,21,0.2512101910828025,84,1.0,74,1
0.75,3,2,57,0.0026657013098137297,21,0.1019108280254777,84,1.0,74,1
0.75,3,2,57,0.0020075034555387347,21,0.07643312101910828,84,1.0,74,1
0.75,3,2,90,0.005956690581188705,21,0.22929936305732482,84,0.0,74,1
0.75,3,2,90,0.004804844336207464,21,0.18471337579617833,84,0.0,74,1
0.75,3,2,11,0.007108536826169946,21,0.27388535031847133,84,0.0,74,1
0.75,3,2,11,0.004251958138616468,21,0.163312101910828,84,0.0,74,1
0.75,2,2,57,0.0028302507733824786,21,0.10828025477707007,84,1.0,74,1
0.75,2,2,57,0.0018429539919699858,21,0.07006369426751592,84,1.0,74,1
0.75,2,2,28,0.0029948002369512275,21,0.11464968152866242,84,0.5,74,0
0.75,2,2,13,0.05548607911538208,11,0.007226751592356688,42,1.0,38,0
0.75,2,2,46,0.0007898374251299941,7,0.040452229299363054,31,0.0,27,1
0.75,2,2,46,0.0006911077469887447,7,0.03575031847133758,31,0.0,27,1
0.75,3,2,57,0.0043111959455012176,21,0.16560509554140126,84,0.0,74,1
0.75,3,2,57,0.0033238991640887248,21,0.12738853503184713,84,0.0,74,1
0.75,3,2,46,0.005081287435002962,21,0.1954140127388535,84,0.0,74,1
0.75,3,2,46,0.003001382215493977,21,0.11490445859872611,84,0.0,74,1
0.75,3,2,17,0.009721582307641677,21,0.3750318471337579,84,0.0,74,0
0.75,3,2,17,0.004775225432765089,21,0.18356687898089172,84,0.0,74,0
0.75,3,2,120,0.005792141117619956,21,0.22292993630573246,84,0.0,74,1
0.75,3,2,120,0.004475745409069966,21,0.17197452229299362,84,0.0,74,1
0.75,2,2,57,0.004887119067991838,21,0.1878980891719745,84,0.0,74,1
0.75,2,2,57,0.0038175475547949714,21,0.1464968152866242,84,0.0,74,1
0.75,3,2,11,0.004475745409069966,21,0.17197452229299362,84,1.0,74,1
0.75,3,2,11,0.0034884486276574736,21,0.1337579617834395,84,1.0,74,1
0.75,3,2,57,0.0043111959455012176,21,0.16560509554140126,84,0.0,74,1
0.75,3,2,57,0.0034884486276574736,21,0.1337579617834395,84,0.0,74,1
0.75,3,2,17,0.006851839663002698,21,0.2639490445859872,84,0.0,74,0
0.75,3,2,17,0.004015006911077469,21,0.15414012738853503,84,0.0,74,0
0.75,3,2,46,0.0010202066741262423,7,0.05142420382165605,13,1.0,12,1
0.75,3,2,46,0.0006911077469887447,7,0.03575031847133758,13,1.0,12,1
0.75,3,2,57,0.0074705456460211934,21,0.2878980891719745,84,0.0,74,1
0.75,3,2,57,0.004640294872638715,21,0.17834394904458598,84,0.0,74,1
0.75,3,2,57,0.0067794378990324485,21,0.2611464968152866,84,1.0,74,1
